window_start,TEMPERATURE_mean,TEMPERATURE_min,TEMPERATURE_max,TEMPERATURE_std,TURBIDITY_mean,TURBIDITY_min,TURBIDITY_max,TURBIDITY_std,DISSOLVED OXYGEN_mean,DISSOLVED OXYGEN_min,DISSOLVED OXYGEN_max,DISSOLVED OXYGEN_std,pH_mean,pH_min,pH_max,pH_std,AMMONIA_mean,AMMONIA_min,AMMONIA_max,AMMONIA_std,NITRATE_mean,NITRATE_min,NITRATE_max,NITRATE_std,Population_mean,Population_min,Population_max,Population_std,Length_mean,Weight_mean,next_weight,weight_gain,TEMPERATURE_mean_lag1,TEMPERATURE_mean_lag2,TEMPERATURE_mean_lag3,TURBIDITY_mean_lag1,TURBIDITY_mean_lag2,TURBIDITY_mean_lag3,DISSOLVED OXYGEN_mean_lag1,DISSOLVED OXYGEN_mean_lag2,DISSOLVED OXYGEN_mean_lag3,pH_mean_lag1,pH_mean_lag2,pH_mean_lag3,AMMONIA_mean_lag1,AMMONIA_mean_lag2,AMMONIA_mean_lag3,NITRATE_mean_lag1,NITRATE_mean_lag2,NITRATE_mean_lag3,Population_mean_lag1,Population_mean_lag2,Population_mean_lag3,Length_mean_lag1,Length_mean_lag2,Length_mean_lag3,Weight_mean_lag1,Weight_mean_lag2,Weight_mean_lag3,TEMPERATURE_mean_roll3_mean,TEMPERATURE_mean_roll3_min,TEMPERATURE_mean_roll3_max,TEMPERATURE_mean_roll3_std,TEMPERATURE_mean_roll6_mean,TEMPERATURE_mean_roll6_min,TEMPERATURE_mean_roll6_max,TEMPERATURE_mean_roll6_std,TURBIDITY_mean_roll3_mean,TURBIDITY_mean_roll3_min,TURBIDITY_mean_roll3_max,TURBIDITY_mean_roll3_std,TURBIDITY_mean_roll6_mean,TURBIDITY_mean_roll6_min,TURBIDITY_mean_roll6_max,TURBIDITY_mean_roll6_std,DISSOLVED OXYGEN_mean_roll3_mean,DISSOLVED OXYGEN_mean_roll3_min,DISSOLVED OXYGEN_mean_roll3_max,DISSOLVED OXYGEN_mean_roll3_std,DISSOLVED OXYGEN_mean_roll6_mean,DISSOLVED OXYGEN_mean_roll6_min,DISSOLVED OXYGEN_mean_roll6_max,DISSOLVED OXYGEN_mean_roll6_std,pH_mean_roll3_mean,pH_mean_roll3_min,pH_mean_roll3_max,pH_mean_roll3_std,pH_mean_roll6_mean,pH_mean_roll6_min,pH_mean_roll6_max,pH_mean_roll6_std,AMMONIA_mean_roll3_mean,AMMONIA_mean_roll3_min,AMMONIA_mean_roll3_max,AMMONIA_mean_roll3_std,AMMONIA_mean_roll6_mean,AMMONIA_mean_roll6_min,AMMONIA_mean_roll6_max,AMMONIA_mean_roll6_std,NITRATE_mean_roll3_mean,NITRATE_mean_roll3_min,NITRATE_mean_roll3_max,NITRATE_mean_roll3_std,NITRATE_mean_roll6_mean,NITRATE_mean_roll6_min,NITRATE_mean_roll6_max,NITRATE_mean_roll6_std,Population_mean_roll3_mean,Population_mean_roll3_min,Population_mean_roll3_max,Population_mean_roll3_std,Population_mean_roll6_mean,Population_mean_roll6_min,Population_mean_roll6_max,Population_mean_roll6_std,Length_mean_roll3_mean,Length_mean_roll3_min,Length_mean_roll3_max,Length_mean_roll3_std,Length_mean_roll6_mean,Length_mean_roll6_min,Length_mean_roll6_max,Length_mean_roll6_std,Weight_mean_roll3_mean,Weight_mean_roll3_min,Weight_mean_roll3_max,Weight_mean_roll3_std,Weight_mean_roll6_mean,Weight_mean_roll6_min,Weight_mean_roll6_max,Weight_mean_roll6_std,hour,day_of_week,month
2023-01-01 08:00:00+00:00,28.2,27.68,28.72,0.7353910524340088,41.395,31.96,50.83,13.343104960990148,6.805,5.41,8.2,1.972827919510467,7.483,7.473,7.493,0.0141421356237315,0.57055,0.1176,1.0235,0.6405680330768935,22.25,12.26,32.24,14.127993488107222,1175.5,862.0,1489.0,443.3559518039653,5.215,17.84,17.085,-0.754999999999999,30.895000000000003,29.65,31.255,41.74,32.045,46.995,5.505,6.22,8.184999999999999,7.4495,7.432499999999999,7.2035,0.64315,1.47845,0.716,11.065,18.72,31.53,1125.5,1071.0,1099.5,5.19,5.165,5.18,19.175,14.78,12.325,30.600000000000005,29.65,31.255,0.8421846590861093,29.522499999999997,26.9,31.255,1.7087210129216526,40.26,32.045,46.995,7.584090255264634,31.814166666666665,16.99,46.995,12.197679868182583,6.636666666666666,5.505,8.184999999999999,1.387734965089996,6.434166666666666,5.505,8.184999999999999,1.0155659341798868,7.361833333333333,7.2035,7.4495,0.13738389037049864,7.307166666666666,6.922,7.4885,0.2142595777711387,0.9458666666666665,0.64315,1.47845,0.4626667654298645,0.8338333333333333,0.2814,1.47845,0.40930060794807854,20.438333333333333,11.065,31.53,10.34014305187957,21.153333333333332,11.065,31.53,7.421814917300665,1098.6666666666667,1071.0,1125.5,27.25955489976528,1127.75,1029.0,1382.5,129.15059039741163,5.178333333333334,5.165,5.19,0.012583057392109957,5.129166666666666,5.05,5.19,0.062242804135632004,15.426666666666668,12.325,19.175,3.4704838759650403,13.469999999999999,10.72,19.175,3.1136570138664914,8,6,1
2023-01-01 09:00:00+00:00,29.195,27.13,31.26,2.920351006300443,30.99,28.85,33.13,3.0264170234784245,6.49,5.96,7.02,0.7495331880577404,7.792,7.629,7.955,0.2305168106668148,0.2248,0.0557,0.3939,0.2391435133972903,29.685,26.01,33.36,5.197234841721122,1355.5,1284.0,1427.0,101.1162697096763,5.09,17.085,17.735,0.6499999999999986,28.2,30.895000000000003,29.65,41.395,41.74,32.045,6.805,5.505,6.22,7.483,7.4495,7.432499999999999,0.57055,0.64315,1.47845,22.25,11.065,18.72,1175.5,1125.5,1071.0,5.215,5.19,5.165,17.84,19.175,14.78,29.581666666666667,28.2,30.895000000000003,1.3487988483585445,29.54416666666667,26.9,31.255,1.6873097423610954,38.39333333333334,32.045,41.74,5.50052345993846,35.88166666666667,18.195,46.995,10.165491462131413,6.176666666666667,5.505,6.805,0.6510824320570582,6.578333333333333,5.505,8.184999999999999,0.9925203608322934,7.454999999999999,7.432499999999999,7.483,0.025695330315056664,7.400666666666666,7.2035,7.4885,0.10922118231674025,0.8973833333333333,0.57055,1.47845,0.504526058131127,0.8820250000000001,0.57055,1.47845,0.3428806917136047,17.345,11.065,22.25,5.717868921197826,22.13,11.065,31.53,7.045661785808343,1124.0,1071.0,1175.5,52.266145830738125,1147.1666666666667,1029.0,1382.5,125.45184999300194,5.19,5.165,5.215,0.02499999999999573,5.156666666666666,5.055,5.215,0.056450568346710736,17.265,14.78,19.175,2.2532143706269907,14.656666666666666,11.425,19.175,3.211218875546583,9,6,1
2023-01-01 10:00:00+00:00,28.585,27.64,29.53,1.3364318164425752,36.225,25.07,47.38,15.775552288271877,7.11,6.94,7.28,0.240416305603426,7.518,7.287,7.749,0.3266833329081848,1.0015,0.6993,1.3037,0.4273753385491494,18.485,9.28,27.69,13.017835841644343,1327.5,1282.0,1373.0,64.34671708797582,5.23,17.735,18.03,0.2950000000000017,29.195,28.2,30.895000000000003,30.99,41.395,41.74,6.49,6.805,5.505,7.792,7.483,7.4495,0.2248,0.57055,0.64315,29.685,22.25,11.065,1355.5,1175.5,1125.5,5.09,5.215,5.19,17.085,17.84,19.175,29.430000000000003,28.2,30.895000000000003,1.3627820808918807,29.926666666666666,28.2,31.255,1.1390815013275661,38.041666666666664,30.99,41.74,6.109358258715346,35.22666666666667,18.195,46.995,10.364511887525946,6.266666666666667,5.505,6.805,0.6781654173823182,6.483333333333333,5.505,8.184999999999999,0.964067770785159,7.574833333333333,7.4495,7.792,0.18881626871997303,7.474833333333333,7.2035,7.792,0.18809775827124212,0.4795,0.2248,0.64315,0.22354363667973276,0.7379749999999999,0.2248,1.47845,0.41289177123067,21.0,11.065,29.685,9.372725057313907,22.543333333333333,11.065,31.53,7.463297975202831,1218.8333333333333,1125.5,1355.5,120.968315410827,1142.6666666666667,1029.0,1355.5,115.40392829824583,5.165,5.09,5.215,0.06614378277661333,5.1625,5.09,5.215,0.04435651023243365,18.03333333333333,17.085,19.175,1.058328083976475,15.438333333333334,11.425,19.175,3.120105233268048,10,6,1
2023-01-01 11:00:00+00:00,29.715,29.58,29.85,0.19091883092037,28.375,21.61,35.14,9.567154749453987,6.8100000000000005,5.72,7.9,1.5414927829866742,7.383,7.174,7.592,0.2955706345359763,1.10505,1.0935,1.1166,0.0163341666454094,29.39,15.26,43.52,19.98283763633184,1136.0,954.0,1318.0,257.3868683519033,5.32,18.03,22.145,4.114999999999998,28.585,29.195,28.2,36.225,30.99,41.395,7.11,6.49,6.805,7.518,7.792,7.483,1.0015,0.2248,0.57055,18.485,29.685,22.25,1327.5,1355.5,1175.5,5.23,5.09,5.215,17.735,17.085,17.84,28.66,28.2,29.195,0.5017220345968536,29.63,28.2,31.255,1.230235749765059,36.20333333333333,30.99,41.395,5.202533837788415,38.23166666666667,30.99,46.995,6.226626427421726,6.801666666666667,6.49,7.11,0.31001344056884683,6.719166666666666,5.505,8.184999999999999,0.9038441052895497,7.597666666666666,7.483,7.792,0.16920500386611811,7.479749999999999,7.2035,7.792,0.18891023000356538,0.59895,0.2248,1.0015,0.38912805411586593,0.7724083333333334,0.2248,1.47845,0.42696349190143484,23.473333333333333,18.485,29.685,5.699334025422033,21.95583333333333,11.065,31.53,7.650081971238391,1286.1666666666667,1175.5,1355.5,96.85728332620798,1192.4166666666667,1071.0,1355.5,120.81656205449093,5.178333333333334,5.09,5.23,0.07686568371733349,5.178333333333334,5.09,5.23,0.04926120853842997,17.55333333333333,17.085,17.84,0.4089722891997915,16.49,12.325,19.175,2.498283410664209,11,6,1
2023-01-01 12:00:00+00:00,27.64,27.02,28.26,0.8768124086713204,42.085,29.19,54.98,18.236283886801058,5.26,5.04,5.48,0.3111269837220815,7.973,7.916,8.03,0.0806101730552657,0.5847,0.5254,0.644,0.0838628642487245,30.79,24.34,37.24,9.121677477306466,1108.0,891.0,1325.0,306.8843430349616,5.395,22.145,19.57,-2.5749999999999997,29.715,28.585,29.195,28.375,36.225,30.99,6.8100000000000005,7.11,6.49,7.383,7.518,7.792,1.10505,1.0015,0.2248,29.39,18.485,29.685,1136.0,1327.5,1355.5,5.32,5.23,5.09,18.03,17.735,17.085,29.165000000000003,28.585,29.715,0.5655970296951692,29.373333333333335,28.2,30.895000000000003,0.9527574017905429,31.863333333333333,28.375,36.225,3.99720631608297,35.12833333333334,28.375,41.74,5.593356475915574,6.803333333333334,6.49,7.11,0.31005375877956054,6.489999999999999,5.505,7.11,0.5708152065248444,7.564333333333333,7.383,7.792,0.2083994561733141,7.509666666666667,7.383,7.792,0.14567898498639636,0.7771166666666668,0.2248,1.10505,0.48111425444828954,0.83725,0.2248,1.47845,0.4458096107084279,25.853333333333335,18.485,29.685,6.382868346858903,21.599166666666665,11.065,29.685,7.147834229098116,1273.0,1136.0,1355.5,119.46861512547966,1198.5,1071.0,1355.5,116.02629012426446,5.213333333333334,5.09,5.32,0.11590225767142398,5.201666666666667,5.09,5.32,0.07607014306984532,17.616666666666664,17.085,18.03,0.4834856081966839,17.440833333333334,14.78,19.175,1.4701680742917338,12,6,1
2023-01-01 13:00:00+00:00,29.4,29.01,29.79,0.5515432893255041,46.25,37.18,55.32,12.826917010723973,8.105,8.06,8.15,0.0636396103067891,7.8565,7.722,7.991,0.1902117241391804,1.0222,0.5628,1.4816,0.6496897105541999,16.875,6.74,27.01,14.33305445465132,1325.5,1254.0,1397.0,101.1162697096763,5.425000000000001,19.57,19.665,0.0949999999999988,27.64,29.715,28.585,42.085,28.375,36.225,5.26,6.8100000000000005,7.11,7.973,7.383,7.518,0.5847,1.10505,1.0015,30.79,29.39,18.485,1108.0,1136.0,1327.5,5.395,5.32,5.23,22.145,18.03,17.735,28.646666666666665,27.64,29.715,1.0388735887168081,29.038333333333338,27.64,30.895000000000003,1.1656142872608701,35.56166666666667,28.375,42.085,6.879028516682675,36.80166666666667,28.375,42.085,5.975218545515024,6.3933333333333335,5.26,7.11,0.992891400573766,6.329999999999999,5.26,7.11,0.7636163958428347,7.624666666666666,7.383,7.973,0.3091251095160873,7.59975,7.383,7.973,0.23071405462173328,0.8970833333333333,0.5847,1.10505,0.2754417557911897,0.6882916666666666,0.2248,1.10505,0.32038838839238015,26.221666666666664,18.485,30.79,6.7366169798596465,23.610833333333332,11.065,30.79,7.84039119984881,1190.5,1108.0,1327.5,119.46861512547966,1204.6666666666667,1108.0,1355.5,108.64283992360775,5.315,5.23,5.395,0.08261355820928945,5.24,5.09,5.395,0.10597169433391203,19.303333333333335,17.735,22.145,2.4653718448407114,18.668333333333333,17.085,22.145,1.8338802214612258,13,6,1
2023-01-01 14:00:00+00:00,29.585,28.94,30.23,0.9121677477306456,28.525,15.84,41.21,17.93929903870271,7.095,7.09,7.1,0.0070710678118653,7.903,7.792,8.014,0.1569777054234132,0.6858500000000001,0.0698,1.3019,0.8712262650999453,36.695,30.33,43.06,9.001469324504752,1376.5,1309.0,1444.0,95.45941546018392,5.375,19.665,23.905,4.240000000000002,29.4,27.64,29.715,46.25,42.085,28.375,8.105,5.26,6.8100000000000005,7.8565,7.973,7.383,1.0222,0.5847,1.10505,16.875,30.79,29.39,1325.5,1108.0,1136.0,5.425000000000001,5.395,5.32,19.57,22.145,18.03,28.918333333333333,27.64,29.715,1.1182165860571616,28.78916666666667,27.64,29.715,0.7879556882634101,38.903333333333336,28.375,46.25,9.35260168794402,37.553333333333335,28.375,46.25,6.928348047454507,6.7250000000000005,5.26,8.105,1.4244033838769135,6.763333333333333,5.26,8.105,0.9229174755451689,7.7375,7.383,7.973,0.31248319954839066,7.667583333333333,7.383,7.973,0.23743723732107985,0.9039833333333332,0.5847,1.10505,0.2795933043428139,0.7514666666666666,0.2248,1.10505,0.34605031955868304,25.685000000000002,16.875,30.79,7.661727938265622,24.579166666666666,16.875,30.79,6.159645620217665,1189.8333333333333,1108.0,1325.5,118.32194780907442,1238.0,1108.0,1355.5,110.16623802236322,5.38,5.32,5.425000000000001,0.0540832691319573,5.279166666666667,5.09,5.425000000000001,0.12543590660838258,19.915,18.03,22.145,2.0790803255285613,18.734166666666667,17.085,22.145,1.862571922548677,14,6,1
2023-01-01 15:00:00+00:00,29.79,29.02,30.56,1.0889444430272823,49.19,41.39,56.99,11.03086578651014,6.470000000000001,5.61,7.33,1.216223663640862,7.874,7.776,7.972,0.138592929112564,0.7678499999999999,0.6635,0.8722,0.1475731852336324,33.415,29.06,37.77,6.1589000641348335,1083.5,982.0,1185.0,143.54267658086914,5.455,23.905,21.955,-1.9500000000000028,29.585,29.4,27.64,28.525,46.25,42.085,7.095,8.105,5.26,7.903,7.8565,7.973,0.6858500000000001,1.0222,0.5847,36.695,16.875,30.79,1376.5,1325.5,1108.0,5.375,5.425000000000001,5.395,19.665,19.57,22.145,28.875,27.64,29.585,1.0735338839552302,29.02,27.64,29.715,0.7836963697759469,38.95333333333333,28.525,46.25,9.268193369440096,35.40833333333333,28.375,46.25,7.472031629126492,6.819999999999999,5.26,8.105,1.442298512791302,6.811666666666667,5.26,8.105,0.9330737734320195,7.910833333333333,7.8565,7.973,0.058643698155319536,7.737583333333332,7.383,7.973,0.23402231019000475,0.76425,0.5847,1.0222,0.22904471724971126,0.7706833333333334,0.2248,1.10505,0.33707955836369935,28.12,16.875,36.695,10.176186662989235,26.986666666666668,16.875,36.695,7.6980287520031165,1270.0,1108.0,1376.5,142.59470537155298,1271.5,1108.0,1376.5,117.66520301261536,5.398333333333333,5.375,5.425000000000001,0.025166114784230885,5.305833333333333,5.09,5.425000000000001,0.12607206933602275,20.46,19.57,22.145,1.460025684705563,19.038333333333334,17.085,22.145,1.8361744652038587,15,6,1
2023-01-01 16:00:00+00:00,29.785,29.02,30.55,1.0818733752154186,21.855,16.96,26.75,6.922575387816299,7.334999999999999,6.47,8.2,1.2232947314527267,7.709,7.666,7.752,0.0608111831820423,0.91285,0.7351,1.0906,0.2513764607118176,27.245,14.12,40.37,18.56155300614687,1288.5,1204.0,1373.0,119.50104602052652,5.54,21.955,24.7,2.745000000000001,29.79,29.585,29.4,49.19,28.525,46.25,6.470000000000001,7.095,8.105,7.874,7.903,7.8565,0.7678499999999999,0.6858500000000001,1.0222,33.415,36.695,16.875,1083.5,1376.5,1325.5,5.455,5.375,5.425000000000001,23.905,19.665,19.57,29.59166666666667,29.4,29.79,0.195085451362527,29.11916666666667,27.64,29.79,0.8454786612722195,41.321666666666665,28.525,49.19,11.17930714907383,38.44166666666666,28.375,49.19,8.881016646007742,7.223333333333334,6.470000000000001,8.105,0.8250202017728615,6.808333333333334,5.26,8.105,0.934487381758934,7.877833333333332,7.8565,7.903,0.023485811319440122,7.75125,7.383,7.973,0.2401499011034569,0.8253,0.6858500000000001,1.0222,0.17538017989499302,0.8611916666666667,0.5847,1.10505,0.21022940188438585,28.995000000000005,16.875,36.695,10.623577551841938,27.608333333333334,16.875,36.695,8.099652873220348,1261.8333333333333,1083.5,1376.5,156.532211807453,1226.1666666666667,1083.5,1376.5,130.52419954424795,5.418333333333333,5.375,5.455,0.040414518843270464,5.366666666666667,5.23,5.455,0.08115828156551305,21.046666666666667,19.57,23.905,2.4758449736066446,20.175,17.735,23.905,2.407261930077411,16,6,1
2023-01-01 17:00:00+00:00,27.44,26.74,28.14,0.9899494936611668,45.35,41.0,49.7,6.1518289963229655,6.58,6.34,6.82,0.3394112549695431,7.438000000000001,7.022,7.854,0.5883128419472078,1.3317,1.3114,1.352,0.0287085353161738,21.46,13.48,29.44,11.285424227737298,1217.5,1045.0,1390.0,243.9518395093589,5.545,24.7,26.01,1.3099999999999987,29.785,29.79,29.585,21.855,49.19,28.525,7.334999999999999,6.470000000000001,7.095,7.709,7.874,7.903,0.91285,0.7678499999999999,0.6858500000000001,27.245,33.415,36.695,1288.5,1083.5,1376.5,5.54,5.455,5.375,21.955,23.905,19.665,29.72,29.585,29.79,0.1169401556352019,29.319166666666664,27.64,29.79,0.8357237382452798,33.190000000000005,21.855,49.19,14.252095459966588,36.04666666666667,21.855,49.19,11.226308683920404,6.966666666666666,6.470000000000001,7.334999999999999,0.44655160209468797,6.845833333333334,5.26,8.105,0.9533384323872962,7.828666666666666,7.709,7.903,0.10464384039843215,7.783083333333333,7.383,7.973,0.214317152058968,0.78885,0.6858500000000001,0.91285,0.1149478142462925,0.8464166666666667,0.5847,1.10505,0.20132280463640131,32.45166666666667,27.245,36.695,4.798086424120901,29.06833333333334,16.875,36.695,6.813649291434557,1249.5,1083.5,1376.5,150.3429413042062,1219.6666666666667,1083.5,1376.5,125.33661343225553,5.456666666666666,5.375,5.54,0.08251262529657512,5.418333333333334,5.32,5.54,0.07521081482517848,21.84166666666667,19.665,23.905,2.1222707964190826,20.878333333333334,18.03,23.905,2.1550537502964264,17,6,1
